phenotype	snp	covariates	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	formula	expanded_formula	note
528.3	FHOD3	sex	-0.0694253192983889	0.106692188986846	0.932929802635264	0.515235854973922	logistic	402322	207	402115	0.783323899692042	0.321840466094322	972	`528.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
528.4	FHOD3	sex	-0.00940932102203658	0.130131012919724	0.990634808122124	0.942357974030087	logistic	402251	136	402115	0.784647858454958	0.321847552896077	972	`528.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
528.41	FHOD3	sex	-0.151941291917754	0.15085592542613	0.859038711776098	0.313841208796533	logistic	402222	107	402115	0.789862175581767	0.321839680574409	972	`528.41` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
528.5	FHOD3	sex	-0.0676150768936027	0.0546684675327924	0.934620161242493	0.216153759907412	logistic	402904	789	402115	0.801075520499214	0.321819837976292	974	`528.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
528.6	FHOD3	sex	0.0304516843256881	0.0777482349610922	1.03092007924668	0.695301744120676	logistic	402491	376	402115	0.801736586334486	0.32185440171333	972	`528.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
528.7	FHOD3	sex	-0.0123211564398899	0.0841317613615939	0.987754438218396	0.883565595622621	logistic	402441	326	402115	0.785241575079113	0.321845935180561	974	`528.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
529	FHOD3	sex	-0.0340318687928588	0.0397387395164518	0.966540701661272	0.391781959743848	logistic	403592	1477	402115	0.809711779497852	0.321821294772939	976	`529` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
529.1	FHOD3	sex	-0.0992260194504775	0.0818463640429026	0.905538015687503	0.225380395308645	logistic	402471	356	402115	0.787427385266677	0.321829398888367	972	`529.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
529.6	FHOD3	sex	-0.195057091647053	0.278335068069441	0.822787682411109	0.483428116261608	logistic	402147	32	402115	0.783544352554744	0.321844996978717	972	`529.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530	FHOD3	sex	-0.0150344236255883	0.00785055929338947	0.985078029062156	0.0554827156195347	logistic	402595	41771	360824	0.906892890218439	0.321721581241695	968	`530` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.1	FHOD3	sex	-0.0135549870951415	0.00810231162177853	0.98653646805164	0.0943316755952472	logistic	399746	38922	360824	0.900343940031197	0.321774326697453	964	`530.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.11	FHOD3	sex	-0.0107806498422312	0.0112030270232469	0.989277253099367	0.335899962763348	logistic	380177	19353	360824	0.910729878207094	0.321948723883875	919	`530.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.12	FHOD3	sex	-0.00653669158558725	0.0202206449099085	0.993484626108501	0.74649213104264	logistic	366551	5727	360824	0.851993549961234	0.322037042594346	874	`530.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.13	FHOD3	sex	NA	NA	NA	NA	NA	360824	NA	NA	NA	NA	862	NA	NA	 [Note: Column(s) dropped due to lack of variability:  530.13 ] [Error: non-varying phenotype or genotype]
530.14	FHOD3	sex	-0.0172192327987067	0.0139491110046798	0.982928170918097	0.217041869457931	logistic	373097	12273	360824	0.806114428926972	0.321937726650174	895	`530.14` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.15	FHOD3	sex	NA	NA	NA	NA	NA	360824	NA	NA	NA	NA	862	NA	NA	 [Note: Column(s) dropped due to lack of variability:  530.15 ] [Error: non-varying phenotype or genotype]
530.2	FHOD3	sex	-0.00525524575011293	0.0330102070876956	0.994758538896028	0.873510807875108	logistic	362947	2123	360824	0.814213217824068	0.322056663920628	864	`530.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.3	FHOD3	sex	-0.038559582837216	0.0316466561920731	0.962174373952772	0.223056439572414	logistic	363164	2340	360824	0.799314649513241	0.322008789417453	871	`530.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.5	FHOD3	sex	0.0470760437206252	0.0542140855571247	1.04820171520743	0.38521040441286	logistic	361594	770	360824	0.818984352267839	0.322086373114598	864	`530.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.6	FHOD3	sex	-0.0952124253721119	0.109359015744396	0.909179781100303	0.383950289704068	logistic	361023	199	360824	0.806564397544479	0.322052888597125	863	`530.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.7	FHOD3	sex	-0.0551693115548577	0.0803714941508342	0.946324910646831	0.492442722818304	logistic	361187	363	360824	0.823642631448737	0.322052011838743	862	`530.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
530.9	FHOD3	sex	0.00128937809212408	0.0308384703229142	1.00129020969744	0.966649603529964	logistic	363253	2429	360824	0.812200976839991	0.322067539703733	864	`530.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
531	FHOD3	sex	0.00704289805159393	0.0166684664351741	1.00706775758486	0.672639480902808	logistic	408641	8425	400216	0.869802509087046	0.321766538355182	988	`531` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
531.1	FHOD3	sex	0.0411965401274367	0.0564134385611744	1.04205689141474	0.465230596531982	logistic	400929	713	400216	0.864792300070688	0.321753976389835	970	`531.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
531.2	FHOD3	sex	-0.00200821311526725	0.02187438886336	0.997993801995541	0.926851705739537	logistic	405077	4861	400216	0.835988481670552	0.321732658235348	979	`531.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
531.3	FHOD3	sex	0.0137677313278849	0.0268783278669832	1.01386294298859	0.608494073281252	logistic	403408	3192	400216	0.85416263871199	0.321759856026653	976	`531.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
531.4	FHOD3	sex	-0.042204086364187	0.0717877106050246	0.95867410829294	0.55659856275848	logistic	400669	453	400216	0.852058364391714	0.32172815965298	968	`531.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
531.5	FHOD3	sex	0.342436056630151	0.204339140279433	1.40837429458451	0.0937730348757758	logistic	400266	50	400216	0.842983012416312	0.321748537222747	968	`531.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
532	FHOD3	sex	0.00382694616439314	0.0169872085594936	1.00383427827308	0.821758351811265	logistic	368946	8122	360824	0.833960305957235	0.322083719568717	889	`532` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
535	FHOD3	sex	-0.00495592984522566	0.00855437140763972	0.995056330512903	0.562356601242458	logistic	406632	34323	372309	0.859135424642294	0.321815548210667	986	`535` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
535.1	FHOD3	sex	-0.0635272595574851	0.0411702027081008	0.93844853726014	0.122821130103134	logistic	373701	1392	372309	0.884876166571019	0.321856243360334	899	`535.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
535.2	FHOD3	sex	0.0505607452127726	0.0729082980585239	1.05186075691986	0.488005802774229	logistic	372734	425	372309	0.867217823283741	0.32191992144532	897	`535.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
535.6	FHOD3	sex	0.0212412034432504	0.0163478299603026	1.02146840362199	0.193831174373763	logistic	381050	8741	372309	0.867969114379296	0.322008922713555	912	`535.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
535.8	FHOD3	sex	0.0167674986020841	0.0151570975954655	1.01690886210565	0.268619486172634	logistic	382516	10207	372309	0.800673372618269	0.322006138305326	921	`535.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
535.9	FHOD3	sex	NA	NA	NA	NA	NA	372309	NA	NA	NA	NA	894	NA	NA	 [Note: Column(s) dropped due to lack of variability:  535.9 ] [Error: non-varying phenotype or genotype]
536	FHOD3	sex	NA	NA	NA	NA	logistic	372322	13	372309	0.879018162186041	0.321902815305032	894	`536` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
536.3	FHOD3	sex	NA	NA	NA	NA	NA	372309	NA	NA	NA	NA	894	NA	NA	 [Note: Column(s) dropped due to lack of variability:  536.3 ] [Error: non-varying phenotype or genotype]
536.7	FHOD3	sex	NA	NA	NA	NA	NA	372309	NA	NA	NA	NA	894	NA	NA	 [Note: Column(s) dropped due to lack of variability:  536.7 ] [Error: non-varying phenotype or genotype]
536.8	FHOD3	sex	NA	NA	NA	NA	NA	372309	NA	NA	NA	NA	894	NA	NA	 [Note: Column(s) dropped due to lack of variability:  536.8 ] [Error: non-varying phenotype or genotype]
537	FHOD3	sex	0.00626877052502879	0.0235971804109126	1.00628846038922	0.790502913687162	logistic	376470	4161	372309	0.876006293596921	0.321922065503227	902	`537` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
537.1	FHOD3	sex	NA	NA	NA	NA	NA	372309	NA	NA	NA	NA	894	NA	NA	 [Note: Column(s) dropped due to lack of variability:  537.1 ] [Error: non-varying phenotype or genotype]
539	FHOD3	sex	0.0539171829925535	0.216737605783453	1.05539719369843	0.803540951078973	logistic	408641	48	408593	0.869802509087046	0.321766538355182	988	`539` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
540	FHOD3	sex	-0.0413020691246491	0.0272244948041483	0.959539238988461	0.129243403511132	logistic	408641	3169	405472	0.869802509087046	0.321766538355182	988	`540` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
540.1	FHOD3	sex	-0.028017138296712	0.0282206241126	0.972371701863702	0.320812565318065	logistic	408405	2933	405472	0.870411161002247	0.321792093632546	988	`540.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
540.11	FHOD3	sex	-0.0274609512659471	0.0313728748862142	0.972912672819931	0.381405945439758	logistic	407842	2370	405472	0.868962434732201	0.321801089637654	986	`540.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550	FHOD3	sex	-0.0181471291488828	0.00701049035478152	0.982016538471436	0.0096375990186521	logistic	408641	54842	353799	0.869802509087046	0.321766538355182	988	`550` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550.1	FHOD3	sex	-0.0288625743254406	0.0119320639008462	0.971549971202929	0.0155671427829462	logistic	371688	17889	353799	0.608739153440481	0.321995867501776	893	`550.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550.2	FHOD3	sex	-0.00418390016203555	0.00877537127645164	0.995824840154461	0.633520521960943	logistic	386368	32569	353799	0.771029966780622	0.32225365454696	929	`550.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550.3	FHOD3	sex	-0.0133843846660379	0.0557284735456393	0.98670478792697	0.810197396120468	logistic	354542	743	353799	0.352198783969914	0.322324294441843	851	`550.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550.4	FHOD3	sex	-0.0829307720877771	0.0234791974775303	0.920414863414003	0.000412280147647321	logistic	358155	4356	353799	0.374607488504738	0.322107746646005	856	`550.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550.5	FHOD3	sex	-0.0703687802429731	0.02434031353143	0.932050034880956	0.00383971242932466	logistic	357813	4014	353799	0.413326596301765	0.322158501787246	856	`550.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
550.6	FHOD3	sex	NA	NA	NA	NA	NA	353799	NA	NA	NA	NA	845	NA	NA	 [Note: Column(s) dropped due to lack of variability:  550.6 ] [Error: non-varying phenotype or genotype]
555	FHOD3	sex	0.0434807685874879	0.021460898954266	1.04443990806417	0.0427600704799252	logistic	332118	4992	327126	0.858991855355805	0.321596540988444	824	`555` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
555.1	FHOD3	sex	0.0120038455931237	0.0344868408835443	1.0120761808918	0.727787376733841	logistic	329062	1936	327126	0.888617428216697	0.321469814199148	817	`555.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
555.2	FHOD3	sex	0.0614350548743025	0.0254402222316635	1.06336143414419	0.0157404437374272	logistic	330641	3515	327126	0.809756133984434	0.321596535214931	819	`555.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
555.21	FHOD3	sex	-0.0180503224753968	0.0597584339017255	0.982111608827482	0.762610279738617	logistic	327775	649	327126	0.832107410811723	0.321446113950118	813	`555.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
556	FHOD3	sex	0.034986731321434	0.041291259393129	1.03560596758575	0.396819191934035	logistic	328463	1337	327126	0.837362178894657	0.321485220557567	814	`556` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
556.1	FHOD3	sex	0.020591361046393	0.0510114581189173	1.02080482578012	0.686461663939527	logistic	328005	879	327126	0.848545555980669	0.321466136186948	812	`556.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
556.11	FHOD3	sex	NA	NA	NA	NA	NA	327126	NA	NA	NA	NA	811	NA	NA	 [Note: Column(s) dropped due to lack of variability:  556.11 ] [Error: non-varying phenotype or genotype]
557	FHOD3	sex	0.104545918190773	0.0798978790132606	1.11020637136377	0.190705711222832	logistic	327474	348	327126	0.843846032967663	0.321478957108045	811	`557` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
557.1	FHOD3	sex	0.0285683149216977	0.0328692878985749	1.02898030314233	0.384765534983854	logistic	329247	2121	327126	0.894825675699825	0.321495715982226	814	`557.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
558	FHOD3	sex	0.0122982751111746	0.0120854014571971	1.01237420986608	0.308861376666936	logistic	343593	16467	327126	0.809425466476396	0.321589787917682	843	`558` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
559	FHOD3	sex	0.0131711805096889	0.0343082438173955	1.0132583025877	0.70104725803275	logistic	329082	1956	327126	0.871723211287409	0.321470028746635	821	`559` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
560	FHOD3	sex	-0.0203353867948775	0.0218829374320447	0.979869982737691	0.352743743992845	logistic	332032	4906	327126	0.843156924817159	0.32138920345027	822	`560` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
560.1	FHOD3	sex	-0.0306724425242894	0.0574487668609003	0.969793184062593	0.593404147442469	logistic	327832	706	327126	0.856300469107739	0.321439029746944	811	`560.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
560.2	FHOD3	sex	-0.10122237580371	0.084442645186979	0.903732042399715	0.230640117535796	logistic	327461	335	327126	0.841076443881889	0.321432170548554	814	`560.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
560.3	FHOD3	sex	0.00696945880785847	0.0467114094030765	1.00699380200601	0.88139385164471	logistic	328180	1054	327126	0.858743986252748	0.321459260162106	814	`560.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
560.4	FHOD3	sex	-0.0145558734943298	0.0239911427913541	0.985549551096731	0.544037650645609	logistic	331189	4063	327126	0.840538346763688	0.321416170223045	821	`560.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
561	FHOD3	sex	0.0100675769571046	0.0111348890419999	1.01011842550731	0.365917438560831	logistic	346751	19625	327126	0.812316076000003	0.321590997574629	851	`561` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
561.1	FHOD3	sex	0.0505565111061427	0.0585738344447637	1.05185630323868	0.388069023161499	logistic	408641	659	407982	0.869802509087046	0.321766538355182	988	`561.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
561.2	FHOD3	sex	-0.0112301113007386	0.0332234298652881	0.988832711012072	0.735349759731119	logistic	408641	2100	406541	0.869802509087046	0.321766538355182	988	`561.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
562	FHOD3	sex	0.0184802790253816	0.00853310893966205	1.01865209615936	0.0303329989862982	logistic	361830	34704	327126	0.860081756879583	0.321840367023188	890	`562` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
562.1	FHOD3	sex	0.0184802790253816	0.00853310893966205	1.01865209615936	0.0303329989862982	logistic	361830	34704	327126	0.860081756879583	0.321840367023188	890	`562.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
562.2	FHOD3	sex	NA	NA	NA	NA	NA	327126	NA	NA	NA	NA	811	NA	NA	 [Note: Column(s) dropped due to lack of variability:  562.2 ] [Error: non-varying phenotype or genotype]
563	FHOD3	sex	0.0209566795822666	0.0133060955726513	1.02117781282988	0.115263746931344	logistic	408641	13321	395320	0.869802509087046	0.321766538355182	988	`563` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
564	FHOD3	sex	-0.000397603860543364	0.00957661299225594	0.999602475173397	0.966882773288749	logistic	354275	27149	327126	0.902513051401926	0.321449438995131	868	`564` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
564.1	FHOD3	sex	0.0284523317032516	0.0185797201671102	1.02886096561576	0.125679228735695	logistic	333877	6751	327126	0.849564510640402	0.321588489174157	823	`564.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
564.8	FHOD3	sex	0.0115949539763794	0.032772159102344	1.01166243602009	0.723485020957655	logistic	408641	2141	406500	0.869802509087046	0.321766538355182	988	`564.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
564.9	FHOD3	sex	-0.00853645164238258	0.0112985457652303	0.991499880405182	0.449927781675527	logistic	346254	19128	327126	0.903201493613457	0.321345024173006	849	`564.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
565	FHOD3	sex	0.0136790753895161	0.0117679152748294	1.0137730620023	0.245071274974134	logistic	400458	17278	383180	0.859220493366794	0.321888937166944	970	`565` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
565.1	FHOD3	sex	0.00959583751499625	0.0160607737035385	1.00964202518204	0.550193337599478	logistic	392276	9096	383180	0.837372585289453	0.321810408997746	945	`565.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
567	FHOD3	sex	0.0332069085546192	0.0462740034811572	1.03376441181478	0.472994845539326	logistic	384243	1063	383180	0.803033303879544	0.321788555679609	930	`567` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
568	FHOD3	sex	-0.0311224144245855	0.0232674542030382	0.969356902545239	0.181028719248023	logistic	387518	4338	383180	0.806409736198437	0.321696024442736	938	`568` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
568.1	FHOD3	sex	-0.0285356462894479	0.0239489716165425	0.971867650053115	0.233450040243803	logistic	387268	4088	383180	0.797966363227219	0.321706156976564	937	`568.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
569	FHOD3	sex	-0.0206741909335857	0.0214139480587883	0.97953805496457	0.334317252187894	logistic	388291	5111	383180	0.804500318198007	0.321709748616373	937	`569` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
569.1	FHOD3	sex	0.00891557485159457	0.0936697837939697	1.00895543696555	0.924171136223776	logistic	383441	261	383180	0.778031842405876	0.32177049402646	926	`569.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
569.2	FHOD3	sex	-0.0508739262212254	0.0632282024406576	0.950398483307776	0.421045844632553	logistic	383766	586	383180	0.799707215400785	0.321752057243216	929	`569.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
571	FHOD3	sex	0.00921007290777613	0.0243401863145871	1.0092526161377	0.705141206798374	logistic	401035	3903	397132	0.859969976127924	0.321759946139364	966	`571` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
571.5	FHOD3	sex	-0.00383527736366878	0.0283112625010401	0.99617206791916	0.892241660698818	logistic	400022	2890	397132	0.865562127431573	0.321734804585748	965	`571.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
571.51	FHOD3	sex	0.0272707715422371	0.0521986305064668	1.02764602239317	0.601362424543599	logistic	397969	837	397132	0.869027768659778	0.321753704434265	963	`571.51` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
571.6	FHOD3	sex	0.109066805351884	0.0851266998582381	1.11523685164319	0.20011320645422	logistic	397438	306	397132	0.863372186325833	0.321760878426321	962	`571.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
571.8	FHOD3	sex	0.033850725764702	0.0428462895261309	1.03443018142824	0.429498367833591	logistic	398373	1241	397132	0.858133024639196	0.321763774151361	963	`571.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
571.81	FHOD3	sex	0.029173223921382	0.0566090014615232	1.02960293088577	0.606311241981687	logistic	397843	711	397132	0.866589833670917	0.321752550629268	963	`571.81` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
572	FHOD3	sex	0.0325075286927817	0.0339026555818651	1.03304167056806	0.337634801057575	logistic	399118	1986	397132	0.882563966260575	0.321777018325408	968	`572` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573	FHOD3	sex	0.00595917101524256	0.0334903001877371	1.00597696219751	0.858772277503997	logistic	399186	2054	397132	0.867802013101745	0.321748508214216	966	`573` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573.1	FHOD3	sex	0.387140014683617	0.271916536461387	1.47276268523912	0.1545200832844	logistic	397160	28	397132	0.870954217587072	0.321748161949844	962	`573.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573.2	FHOD3	sex	0.0611780045652124	0.143675198802276	1.06308813188659	0.670247982704857	logistic	397241	109	397132	0.872199339801485	0.321745489513922	964	`573.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573.3	FHOD3	sex	0.0757020186359881	0.0797974012027266	1.07864111131507	0.342784536251062	logistic	397484	352	397132	0.890800280592614	0.321756347425305	963	`573.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573.4	FHOD3	sex	NA	NA	NA	NA	logistic	397134	2	397132	0.869667503540198	0.321740269027583	962	`573.4` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
573.5	FHOD3	sex	-0.169020565250863	0.0481829715549281	0.844491536027163	0.000451675728027138	logistic	398192	1060	397132	0.880746089528578	0.321646341463415	963	`573.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573.6	FHOD3	sex	NA	NA	NA	NA	NA	397132	NA	NA	NA	NA	962	NA	NA	 [Note: Column(s) dropped due to lack of variability:  573.6 ] [Error: non-varying phenotype or genotype]
573.7	FHOD3	sex	0.016219293468415	0.0227543255400046	1.01635154022428	0.475969247561587	logistic	401592	4460	397132	0.843434895830349	0.321780563357836	977	`573.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
573.9	FHOD3	sex	0.116691887697841	0.091879534154781	1.1237731280178	0.204065714151575	logistic	397394	262	397132	0.868867930215425	0.321758758310392	962	`573.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
574	FHOD3	sex	-0.0013137092598148	0.0114885009006009	0.998687153278445	0.908960404587029	logistic	406802	18301	388501	0.85879295856895	0.321774475051745	985	`574` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
574.1	FHOD3	sex	0.00268263303378058	0.0123878927930859	1.00268623451354	0.828556862657942	logistic	404109	15608	388501	0.804710260825902	0.321807977550611	980	`574.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
574.11	FHOD3	sex	0.0270951797824113	0.0350714386407402	1.02746559206112	0.439776256002187	logistic	390360	1859	388501	0.880416565784176	0.3218016702531	955	`574.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
574.12	FHOD3	sex	0.000116533719113064	0.0191059958908304	1.00011654050943	0.995133471224365	logistic	394908	6407	388501	0.861936736585084	0.321778743403527	963	`574.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
574.2	FHOD3	sex	0.00679279768450131	0.027405774981627	1.00681592106252	0.804242664818722	logistic	391577	3076	388501	0.878236854979638	0.321786008882033	958	`574.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
574.3	FHOD3	sex	-0.0231897199279215	0.0275773841026644	0.977077095191805	0.400406038063509	logistic	391570	3069	388501	0.873335484868074	0.321734300380519	957	`574.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575	FHOD3	sex	0.0272496727565802	0.0217767139656509	1.02762434053874	0.210817164712145	logistic	393361	4860	388501	0.886710583333379	0.321848124242108	962	`575` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575.1	FHOD3	sex	-0.00999174335907511	0.0577723271475044	0.99005800826889	0.862690465801941	logistic	389193	692	388501	0.887471806661733	0.321768377129085	955	`575.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575.2	FHOD3	sex	0.00703817834423032	0.0475013488151024	1.00706300453097	0.882210210368613	logistic	389519	1018	388501	0.901156294306723	0.321776344671248	955	`575.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575.6	FHOD3	sex	0.0747669432731235	0.0648791492263922	1.07763297200308	0.249155400744501	logistic	389034	533	388501	0.889837396150586	0.321795781345589	953	`575.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575.7	FHOD3	sex	0.0412450090229354	0.036560728422946	1.04210739998535	0.259267856909902	logistic	390203	1702	388501	0.867139044265531	0.32181326130245	956	`575.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575.8	FHOD3	sex	0.0104461957801616	0.0416132921502961	1.01050094776721	0.801790709669688	logistic	389827	1326	388501	0.863554675725405	0.32178120037863	958	`575.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
575.9	FHOD3	sex	0.0187894199659236	0.0714052242369988	1.0189670519068	0.792444301499591	logistic	388949	448	388501	0.877242505194506	0.321777405263929	954	`575.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
577	FHOD3	sex	-0.047254012196814	0.0299800767039634	0.953845078531858	0.114984211866952	logistic	408641	2616	406025	0.869802509087046	0.321766538355182	988	`577` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
577.1	FHOD3	sex	-0.0446883736693546	0.0398232336109341	0.956295442244213	0.26179085288988	logistic	407502	1477	406025	0.864994181485208	0.321797193633405	986	`577.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
577.2	FHOD3	sex	-0.0780854511344482	0.0635659097321561	0.924885390660868	0.219290428105385	logistic	406611	586	406025	0.860577074226085	0.321807575299242	986	`577.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
577.3	FHOD3	sex	-0.0552333552562659	0.0701981623127581	0.946264306437498	0.431386933805693	logistic	406501	476	406025	0.849610723902442	0.32181839651071	986	`577.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
578	FHOD3	sex	-0.00837701761544503	0.0101050723788405	0.991657971826064	0.407109300671198	logistic	405291	23967	381324	0.824688575216842	0.321724390623034	984	`578` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
578.1	FHOD3	sex	-0.0279234195483726	0.032591439825093	0.972462835592924	0.391571132497842	logistic	383522	2198	381324	0.895582526210202	0.321799010226271	940	`578.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
